customer_sk	lifetime_orders	lifetime_value	avg_order_value	avg_review_score	avg_delivery_days	favorite_category	rfm_segment	customer_segment	created_at
93149	1	30.24	30.24	3	2	eletroportateis	REGULAR	NEW	2026-05-15 15:13:42.783
93150	1	56.60	56.60	5	3	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93151	1	198.05	198.05	5	17	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
93152	1	109.68	109.68	5	18	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93153	1	80.83	80.83	1	35	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93154	1	143.49	143.49	4	21	casa_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
93155	1	612.38	612.38	5	4	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93156	1	35.00	35.00	1	30	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93157	1	49.96	49.96	5	6	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93158	1	89.36	89.36	4	3	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93159	1	47.69	47.69	1	18	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93160	1	137.18	137.18	5	20	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93161	1	66.01	66.01	5	8	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93162	1	224.31	224.31	5	2	perfumaria	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93163	1	45.74	45.74	5	16	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
93164	1	29.51	29.51	4	10	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93165	1	984.68	984.68	5	13	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93166	1	173.33	173.33	4	15	perfumaria	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93167	1	87.80	87.80	0	41	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93168	1	115.81	115.81	5	18	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93169	1	96.99	96.99	5	12	consoles_games	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93170	1	47.38	47.38	5	6	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93171	1	120.91	120.91	5	15	automotivo	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93172	1	234.47	234.47	5	6	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93173	1	250.87	250.87	5	7	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93174	1	37.13	37.13	1	46	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93175	1	37.77	37.77	5	20	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93176	1	45.22	45.22	5	7	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93177	1	149.63	149.63	5	11	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93178	1	41.75	41.75	5	7	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93179	1	88.19	88.19	5	7	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93180	1	179.86	179.86	4	11	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93181	1	90.15	90.15	5	8	construcao_ferramentas_construcao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93182	1	195.71	195.71	5	11	informatica_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93183	1	510.70	510.70	5	14	ferramentas_jardim	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93184	1	34.73	34.73	5	7	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93185	1	57.27	57.27	4	11	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93186	1	41.09	41.09	2	10	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93187	1	816.16	816.16	5	4	climatizacao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93188	1	239.60	239.60	5	15	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93189	1	186.84	186.84	5	9	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93190	1	156.74	156.74	5	14	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93191	1	355.38	355.38	3	5	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93192	1	208.08	208.08	4	9	eletroportateis	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93193	1	223.30	223.30	5	4	malas_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93194	1	174.43	174.43	4	20	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93195	1	39.00	39.00	1	9	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93196	1	91.76	91.76	5	8	pet_shop	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93197	1	105.28	105.28	5	8	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93198	1	89.58	89.58	5	7	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93199	1	89.27	89.27	5	9	construcao_ferramentas_construcao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93200	1	42.10	42.10	5	10	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93201	1	57.00	57.00	5	9	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93202	1	138.26	138.26	4	9	fashion_bolsas_e_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93203	1	264.54	264.54	5	15	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93204	1	68.53	68.53	5	11	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
93205	1	141.28	141.28	4	7	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93206	1	148.75	148.75	4	12	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93207	1	355.01	355.01	5	11	moveis_sala	REGULAR	NEW	2026-05-15 15:13:42.783
93208	1	185.68	185.68	5	6	construcao_ferramentas_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
93209	1	198.83	198.83	5	8	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93210	1	70.14	70.14	1	11	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93211	1	125.43	125.43	5	8	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93212	1	154.40	154.40	1	36	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93213	1	60.95	60.95	5	5	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93214	1	157.36	157.36	4	8	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93215	1	100.50	100.50	1	6	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93216	1	71.72	71.72	1	NULL	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93217	1	31.77	31.77	5	5	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93218	1	126.88	126.88	5	4	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93219	1	121.18	121.18	3	14	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93220	1	94.66	94.66	5	5	alimentos	REGULAR	NEW	2026-05-15 15:13:42.783
93221	1	172.92	172.92	5	2	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93222	2	160.34	80.17	4.5	5.5	relogios_presentes	CHAMPIONS	REGULAR	2026-05-15 15:13:42.783
93223	1	207.08	207.08	5	24	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93224	1	239.09	239.09	5	3	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93225	1	106.50	106.50	5	11	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93226	1	190.48	190.48	5	8	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93227	1	168.20	168.20	1	14	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93228	1	32.38	32.38	5	9	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93229	1	74.74	74.74	3	5	market_place	REGULAR	NEW	2026-05-15 15:13:42.783
93230	1	128.89	128.89	4	12	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93231	1	234.70	234.70	1	12	malas_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93232	1	53.01	53.01	4	14	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93233	1	79.72	79.72	1	31	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93234	1	195.43	195.43	5	12	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93235	1	32.38	32.38	1	8	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93236	1	52.59	52.59	5	6	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93237	1	180.49	180.49	1	5	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93238	1	178.79	178.79	5	69	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93239	1	96.49	96.49	1	NULL	NULL	REGULAR	NEW	2026-05-15 15:13:42.783
93240	1	152.94	152.94	5	5	construcao_ferramentas_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
93241	1	64.62	64.62	5	7	climatizacao	REGULAR	NEW	2026-05-15 15:13:42.783
93242	1	222.16	222.16	5	25	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93243	1	95.40	95.40	4	7	unknown	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93244	1	102.27	102.27	5	12	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93245	1	49.72	49.72	1	27	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93246	1	15.78	15.78	5	6	casa_conforto	REGULAR	NEW	2026-05-15 15:13:42.783
93247	1	125.43	125.43	5	12	malas_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93248	1	97.26	97.26	3	7	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93249	1	314.21	314.21	5	13	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
93250	1	213.50	213.50	3	19	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93251	1	84.80	84.80	2	18	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93252	1	189.08	189.08	4	15	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93253	1	116.45	116.45	5	6	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93254	1	97.78	97.78	5	2	consoles_games	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93255	1	159.21	159.21	5	14	automotivo	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93256	1	161.97	161.97	3	2	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93257	1	94.40	94.40	5	4	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93258	1	75.08	75.08	4	25	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93259	1	37.88	37.88	4	4	eletrodomesticos	REGULAR	NEW	2026-05-15 15:13:42.783
93260	1	260.99	260.99	5	7	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93261	1	576.56	576.56	3	12	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93262	1	340.03	340.03	5	7	construcao_ferramentas_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
93263	1	25.10	25.10	5	4	telefonia_fixa	REGULAR	NEW	2026-05-15 15:13:42.783
93264	1	54.05	54.05	5	22	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93265	1	16.39	16.39	3	3	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93266	1	254.84	254.84	5	4	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93267	1	63.86	63.86	4	5	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93268	1	38.68	38.68	5	8	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93269	1	89.88	89.88	4	11	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93270	1	160.77	160.77	5	11	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93271	1	42.38	42.38	5	4	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93272	1	99.71	99.71	3	13	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93273	1	173.67	173.67	4	7	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93274	1	69.22	69.22	5	9	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93275	1	76.08	76.08	1	29	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93276	1	154.16	154.16	4	14	informatica_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93277	1	62.76	62.76	5	4	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93278	1	145.11	145.11	5	5	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93279	1	125.43	125.43	0	NULL	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93280	1	126.53	126.53	4	12	eletroportateis	REGULAR	NEW	2026-05-15 15:13:42.783
93281	1	1298.10	1298.10	5	9	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93282	1	81.41	81.41	4	9	instrumentos_musicais	REGULAR	NEW	2026-05-15 15:13:42.783
93283	1	222.69	222.69	5	10	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93284	1	44.63	44.63	4	137	cama_mesa_banho	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93285	1	244.15	244.15	5	9	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93286	1	138.04	138.04	5	13	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93287	1	185.34	185.34	5	11	utilidades_domesticas	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93288	1	359.54	359.54	5	14	automotivo	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93289	1	93.41	93.41	5	4	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93290	1	56.17	56.17	3	25	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93291	1	366.19	366.19	5	8	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93292	1	22.39	22.39	5	2	utilidades_domesticas	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93293	1	1334.28	1334.28	5	18	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93294	1	112.30	112.30	5	6	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93295	1	74.01	74.01	4	13	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93296	1	30.95	30.95	4	7	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93297	1	214.30	214.30	5	5	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93298	1	77.57	77.57	2	12	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93299	1	274.56	274.56	5	5	eletrodomesticos_2	REGULAR	NEW	2026-05-15 15:13:42.783
93300	1	52.04	52.04	5	8	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93301	2	133.53	66.77	5	9	fashion_bolsas_e_acessorios	AT_RISK	REGULAR	2026-05-15 15:13:42.783
93302	1	845.51	845.51	5	14	informatica_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93303	1	81.89	81.89	5	7	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93304	1	31.00	31.00	4	8	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93305	1	68.80	68.80	1	40	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93306	2	143.58	71.79	3.5	14.5	utilidades_domesticas	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
93307	1	132.02	132.02	3	11	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93308	1	215.47	215.47	3	10	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93309	1	200.61	200.61	5	17	ferramentas_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93310	1	115.35	115.35	5	10	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93311	1	99.75	99.75	2	10	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93312	1	177.59	177.59	5	6	eletrodomesticos	REGULAR	NEW	2026-05-15 15:13:42.783
93313	1	458.51	458.51	5	7	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93314	1	54.17	54.17	4	6	alimentos_bebidas	REGULAR	NEW	2026-05-15 15:13:42.783
93315	2	579.11	289.56	3	16	climatizacao	AT_RISK	REGULAR	2026-05-15 15:13:42.783
93316	1	177.26	177.26	5	9	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93317	2	1588.95	794.48	5	5	automotivo	AT_RISK	REGULAR	2026-05-15 15:13:42.783
93318	1	128.78	128.78	5	16	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93319	1	123.49	123.49	5	13	artes	REGULAR	NEW	2026-05-15 15:13:42.783
93320	1	115.46	115.46	5	3	bebes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93321	1	57.07	57.07	5	7	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93322	1	199.44	199.44	4	11	market_place	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93323	1	104.65	104.65	2	17	automotivo	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93324	1	43.14	43.14	2	20	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93325	1	74.57	74.57	5	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93326	1	183.29	183.29	3	5	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93327	1	288.82	288.82	5	29	moveis_escritorio	REGULAR	NEW	2026-05-15 15:13:42.783
93328	1	139.52	139.52	5	19	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93329	1	20.61	20.61	1	9	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93330	1	124.85	124.85	3	43	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93331	1	92.76	92.76	5	27	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93332	1	201.16	201.16	5	21	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93333	1	62.59	62.59	4	NULL	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93334	1	43.22	43.22	1	40	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93335	1	122.07	122.07	3	10	pet_shop	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93336	1	49.96	49.96	1	NULL	unknown	REGULAR	NEW	2026-05-15 15:13:42.783
93337	1	1479.51	1479.51	5	8	pcs	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93338	1	177.36	177.36	5	12	papelaria	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93339	1	168.52	168.52	5	11	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93340	1	67.50	67.50	5	12	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93341	1	135.05	135.05	1	5	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
93342	1	145.32	145.32	1	29	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93343	1	132.39	132.39	4	24	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93344	1	50.09	50.09	1	11	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93345	1	45.07	45.07	5	7	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93346	1	88.39	88.39	5	4	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93347	1	50.87	50.87	5	3	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93348	1	53.62	53.62	2	16	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93349	1	33.99	33.99	5	6	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93350	1	329.76	329.76	5	4	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93351	1	223.36	223.36	5	4	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
93352	1	91.86	91.86	4	21	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93353	1	134.96	134.96	1	20	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93354	1	23.78	23.78	5	8	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93355	1	547.04	547.04	1	14	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93356	1	156.72	156.72	5	10	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93357	1	147.59	147.59	5	7	utilidades_domesticas	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93358	1	254.77	254.77	5	5	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93359	1	94.31	94.31	4	8	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93360	1	23.72	23.72	1	NULL	NULL	REGULAR	NEW	2026-05-15 15:13:42.783
93361	1	89.27	89.27	5	7	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93362	1	310.35	310.35	4	10	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93363	1	358.29	358.29	4	13	utilidades_domesticas	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93364	1	76.28	76.28	4	4	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93365	1	33.78	33.78	5	1	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93366	1	42.06	42.06	4	8	telefonia	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93367	1	164.80	164.80	4	17	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93368	1	178.03	178.03	5	2	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93369	1	227.27	227.27	5	7	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93370	1	125.42	125.42	5	43	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93371	1	626.48	626.48	4	15	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
93372	1	43.01	43.01	1	15	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93373	1	110.83	110.83	4	20	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93374	1	19.62	19.62	5	11	fashion_bolsas_e_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93375	1	2732.06	2732.06	4	7	pcs	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93376	1	99.72	99.72	5	10	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93377	1	42.68	42.68	5	6	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
93378	1	82.13	82.13	3	7	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93379	1	59.78	59.78	5	13	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93380	1	148.20	148.20	5	17	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93381	1	146.92	146.92	5	20	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93382	1	256.35	256.35	5	18	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93383	1	42.27	42.27	5	5	livros_interesse_geral	REGULAR	NEW	2026-05-15 15:13:42.783
93384	1	162.96	162.96	5	10	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93385	1	390.59	390.59	5	14	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93386	1	844.51	844.51	4	9	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93387	1	74.94	74.94	5	12	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93388	1	31.14	31.14	4	29	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
93389	1	30.00	30.00	5	10	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93390	1	42.18	42.18	5	11	casa_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
93391	1	85.14	85.14	3	7	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
93392	1	34.86	34.86	5	10	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
93393	1	52.60	52.60	3	31	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
93394	1	83.23	83.23	5	17	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
93395	1	45.09	45.09	0	22	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93396	1	131.57	131.57	3	6	casa_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
93397	1	87.36	87.36	5	12	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
93398	1	168.51	168.51	5	13	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93399	1	81.89	81.89	5	11	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
93400	2	145.75	72.88	5	8	utilidades_domesticas	CHAMPIONS	REGULAR	2026-05-15 15:13:42.783
93401	1	36.78	36.78	5	5	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
93402	1	152.61	152.61	5	11	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93403	1	66.60	66.60	4	18	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
93404	1	126.71	126.71	1	11	fashion_bolsas_e_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93405	1	134.18	134.18	5	16	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93406	1	51.74	51.74	5	14	unknown	REGULAR	NEW	2026-05-15 15:13:42.783
93407	1	235.78	235.78	4	9	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
93408	1	82.33	82.33	5	6	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93409	1	63.96	63.96	3	33	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
93410	1	52.63	52.63	5	5	esporte_lazer	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
93411	1	50.15	50.15	5	2	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
93412	1	59.90	59.90	4	6	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
