order_item_sk	order_id	order_item_id	order_sk	customer_sk	product_sk	seller_sk	purchase_date_sk	shipping_limit_date_sk	item_price	freight_value	total_item_value	is_freight_free	high_value_item_flag	dwh_create_date
85563	c51ac8cd56af613cfb3e2c369123b13e	1	75510	79206	16610	2416	20180724	20180731	18.99	22.06	41.05	0	0	2026-05-13 13:55:12.650
85564	c51ae569d8e986c7ebb73803ead54947	1	75511	28656	31375	2200	20180321	20180327	12.99	7.39	20.38	0	0	2026-05-13 13:55:12.650
85565	c51b35954aa4164be11e5568091b9b67	1	75512	60983	32445	58	20171113	20171121	34.90	14.10	49.00	0	0	2026-05-13 13:55:12.650
85566	c51ce9c941eee0281c93cb39b804b071	1	75513	45186	24339	1638	20180331	20180413	225.00	46.43	271.43	0	0	2026-05-13 13:55:12.650
85567	c51d2278e29d32e380430c62dc81608a	1	75514	70805	29172	397	20170731	20170804	18.99	11.85	30.84	0	0	2026-05-13 13:55:12.650
85568	c51d2278e29d32e380430c62dc81608a	2	75514	70805	29172	397	20170731	20170804	18.99	11.85	30.84	0	0	2026-05-13 13:55:12.650
85569	c51dcdd98e1c413f3d394ffcb4656ed1	1	75515	2725	24272	2483	20180819	20180822	68.65	41.46	110.11	0	0	2026-05-13 13:55:12.650
85570	c51df802abdbca302ad8827db2e62061	1	75516	86713	8011	1701	20180217	20180222	55.00	15.83	70.83	0	0	2026-05-13 13:55:12.650
85571	c51ed3d77baf76974358a156521bbd16	1	75517	92925	21827	2405	20180504	20180510	110.32	7.64	117.96	0	0	2026-05-13 13:55:12.650
85572	c51ed3d77baf76974358a156521bbd16	2	75517	92925	26978	2405	20180504	20180510	110.32	7.64	117.96	0	0	2026-05-13 13:55:12.650
85573	c51f7287f4c6537095b93e6d7bf66e17	1	75518	36384	12320	1772	20180819	20180823	405.89	20.05	425.94	0	0	2026-05-13 13:55:12.650
85574	c5206922341fdf683df9bd18349657c4	1	75519	78586	14827	1886	20180408	20180416	18.00	7.87	25.87	0	0	2026-05-13 13:55:12.650
85575	c520b0227dd173299c9739a4d65500f5	1	75520	20055	28934	402	20170707	20170714	54.00	16.14	70.14	0	0	2026-05-13 13:55:12.650
85576	c52137e846f3510e2bd54dfb76a006aa	1	75521	48123	4870	1657	20170815	20170822	119.90	27.38	147.28	0	0	2026-05-13 13:55:12.650
85577	c52213ed0e3f741940fcd6e40b5817c9	1	75522	68957	13464	2310	20180103	20180109	209.00	26.30	235.30	0	0	2026-05-13 13:55:12.650
85578	c5222412ad9d123721c453c7c21a6cfa	1	75523	63340	2466	2819	20170616	20170622	34.00	16.79	50.79	0	0	2026-05-13 13:55:12.650
85579	c522b045e713a7b8bd172fcc37f116bf	1	75524	47818	29604	1199	20170921	20170927	359.90	20.09	379.99	0	0	2026-05-13 13:55:12.650
85580	c52321f7707d043322eba0bb9c6c1ef4	1	75525	58893	16358	334	20171210	20171214	29.99	11.85	41.84	0	0	2026-05-13 13:55:12.650
85581	c523f76b5fb8a02c2022378c58a597e2	1	75526	48113	2308	1255	20170208	20170213	65.00	14.62	79.62	0	0	2026-05-13 13:55:12.650
85582	c52439e463e5cd80125600ab8ee93344	1	75527	26150	6792	1199	20180123	20180129	129.90	15.66	145.56	0	0	2026-05-13 13:55:12.650
85583	c5243a7341996ef3721590b02577a8b6	1	75528	35979	24186	2819	20180305	20180309	185.49	9.04	194.53	0	0	2026-05-13 13:55:12.650
85584	c52497bdac8af9917fe744d605bdc43b	1	75529	67170	12475	79	20170129	20170202	99.90	18.00	117.90	0	0	2026-05-13 13:55:12.650
85585	c524e7bd2510f74fed9e94b894472306	1	75530	51544	1117	1703	20180813	20180815	229.00	15.08	244.08	0	0	2026-05-13 13:55:12.650
85586	c524fe5cd8733dbcc2f74bed5a1ded68	1	75531	93162	4395	3065	20170808	20170814	214.00	10.31	224.31	0	0	2026-05-13 13:55:12.650
85587	c525575fe2d507f74a5908acaecfff1e	1	75532	531	8508	1748	20180117	20180124	389.89	29.27	419.16	0	0	2026-05-13 13:55:12.650
85588	c5267c7bad3d532ba30cf3b72596d3de	1	75533	57887	1316	2405	20180722	20180726	110.32	8.03	118.35	0	0	2026-05-13 13:55:12.650
85589	c526aa9189a06bf511e79dbc0e0e70b9	1	75534	20820	1026	2837	20170902	20170911	24.99	15.10	40.09	0	0	2026-05-13 13:55:12.650
85590	c526fe83c01c48066394ff5d81f9ab9a	1	75535	10355	19398	2754	20180807	20180809	99.90	34.46	134.36	0	0	2026-05-13 13:55:12.650
85591	c5286c3adca434033c81d5622ebf1c2f	1	75536	40031	22505	394	20171222	20171228	49.90	7.78	57.68	0	0	2026-05-13 13:55:12.650
85592	c528c7334f28e47ccdd517a9288a5113	1	75537	94138	4044	2872	20180606	20180614	225.65	8.92	234.57	0	0	2026-05-13 13:55:12.650
85593	c528ee5dbc3b0873c3eb1a25c860fd97	1	75538	16960	28656	2618	20180517	20180524	191.00	19.22	210.22	0	0	2026-05-13 13:55:12.650
85594	c52a603ac74efb60aefc2f0e79d3a432	1	75539	27388	8734	110	20170202	20170206	104.00	21.18	125.18	0	0	2026-05-13 13:55:12.650
85595	c52af89e91822e0fe67fab5eca3f2c5f	1	75540	10005	319	1599	20180815	20180817	64.00	13.11	77.11	0	0	2026-05-13 13:55:12.650
85596	c52b0e0ae184fb645004980db2d194a1	1	75541	86489	15284	2482	20171127	20171206	56.99	14.15	71.14	0	0	2026-05-13 13:55:12.650
85597	c52b847a710480721b6c4def72048468	1	75542	30785	24820	1372	20171213	20171219	79.90	9.37	89.27	0	0	2026-05-13 13:55:12.650
85598	c52c7fbe316b5b9d549e8a25206b8a1f	1	75543	37122	1846	1503	20180319	20180327	129.00	50.97	179.97	0	0	2026-05-13 13:55:12.650
85599	c52c7fbe316b5b9d549e8a25206b8a1f	2	75543	37122	1846	1503	20180319	20180327	129.00	50.97	179.97	0	0	2026-05-13 13:55:12.650
85600	c52c7fbe316b5b9d549e8a25206b8a1f	3	75543	37122	1846	1503	20180319	20180327	129.00	50.97	179.97	0	0	2026-05-13 13:55:12.650
85601	c52c7fbe316b5b9d549e8a25206b8a1f	4	75543	37122	1846	1503	20180319	20180327	129.00	50.97	179.97	0	0	2026-05-13 13:55:12.650
85602	c52c7fbe316b5b9d549e8a25206b8a1f	5	75543	37122	1846	1503	20180319	20180327	129.00	50.97	179.97	0	0	2026-05-13 13:55:12.650
85603	c52c7fbe316b5b9d549e8a25206b8a1f	6	75543	37122	1846	1503	20180319	20180327	129.00	50.97	179.97	0	0	2026-05-13 13:55:12.650
85604	c52c7fbe316b5b9d549e8a25206b8a1f	7	75543	37122	1846	1503	20180319	20180327	129.00	50.97	179.97	0	0	2026-05-13 13:55:12.650
85605	c52c7fbe316b5b9d549e8a25206b8a1f	8	75543	37122	1846	1503	20180319	20180327	129.00	50.97	179.97	0	0	2026-05-13 13:55:12.650
85606	c52c7fbe316b5b9d549e8a25206b8a1f	9	75543	37122	1846	1503	20180319	20180327	129.00	50.97	179.97	0	0	2026-05-13 13:55:12.650
85607	c52d5e30c1888a9dfd21be72d4053d12	1	75544	70465	15491	1624	20180225	20180305	189.90	18.90	208.80	0	0	2026-05-13 13:55:12.650
85608	c52d67553f681ea84724bf36d9fb13c8	1	75545	64095	16527	2361	20170827	20170901	645.00	19.26	664.26	0	1	2026-05-13 13:55:12.650
85609	c52e36e2085e582629bbed918fd61c36	1	75546	29403	11488	280	20180301	20180308	59.97	16.67	76.64	0	0	2026-05-13 13:55:12.650
85610	c52e91d0960446c0624a5a984188ffba	1	75547	9265	32554	2137	20170619	20170626	1999.99	35.87	2035.86	0	1	2026-05-13 13:55:12.650
85611	c52e9809d37cb1da882dc573f4240878	1	75548	61285	11087	199	20170505	20170515	37.55	16.05	53.60	0	0	2026-05-13 13:55:12.650
85612	c52edad050bea3d2f56fbc6be373c44f	1	75549	61630	11884	1989	20170124	20170128	129.99	34.11	164.10	0	0	2026-05-13 13:55:12.650
85613	c52fb5a3a299efd957043c432ca93553	1	75550	13715	551	2399	20180413	20180419	335.00	14.79	349.79	0	0	2026-05-13 13:55:12.650
85614	c52fc1fc33756cfdee5d0cd6fed55765	1	75551	52933	6171	2630	20180714	20180718	159.58	23.05	182.63	0	0	2026-05-13 13:55:12.650
85615	c53079ef16fa59b2fec31f6f48dfd186	1	75552	88172	17380	1732	20171024	20171113	16.90	17.63	34.53	0	0	2026-05-13 13:55:12.650
85616	c530daceee851aa18846a89c050d4dfe	1	75553	56766	23842	1355	20170702	20170710	46.90	9.34	56.24	0	0	2026-05-13 13:55:12.650
85617	c5317bad0d8e0da6245fb7cd76226736	1	75554	20433	21282	1092	20170903	20170908	135.00	38.79	173.79	0	0	2026-05-13 13:55:12.650
85618	c5317bad0d8e0da6245fb7cd76226736	2	75554	20433	21282	1092	20170903	20170908	135.00	38.79	173.79	0	0	2026-05-13 13:55:12.650
85619	c531cb50fa0506125473379b2d74356b	1	75555	56391	20756	1072	20180603	20180611	139.00	27.05	166.05	0	0	2026-05-13 13:55:12.650
85620	c531e20fbbaf3e7302ff967fb3c7340b	1	75556	67939	12352	1613	20170730	20170806	572.00	64.74	636.74	0	1	2026-05-13 13:55:12.650
85621	c532dd9ed72f4f01e704fa965ecf3df8	1	75557	53573	19084	1034	20171212	20171218	65.99	15.22	81.21	0	0	2026-05-13 13:55:12.650
85622	c5334d330e36d2a810a7a13c72e135ee	1	75558	65859	3891	1639	20180223	20180301	168.05	15.93	183.98	0	0	2026-05-13 13:55:12.650
85623	c533856d03996a6114c8fa9a876181d4	1	75559	303	9724	1181	20180721	20180729	139.90	30.78	170.68	0	0	2026-05-13 13:55:12.650
85624	c534d23a6f5c3e0eb5aca558915d4a81	1	75560	39018	7132	2959	20180201	20180207	89.90	12.76	102.66	0	0	2026-05-13 13:55:12.650
85625	c5351b62ac42d8a63b11a24ca403a30f	1	75561	70220	563	2486	20171130	20171214	89.90	13.65	103.55	0	0	2026-05-13 13:55:12.650
85626	c5351b62ac42d8a63b11a24ca403a30f	2	75561	70220	563	2486	20171130	20171214	89.90	13.65	103.55	0	0	2026-05-13 13:55:12.650
85627	c5351b62ac42d8a63b11a24ca403a30f	3	75561	70220	563	2486	20171130	20171214	89.90	13.65	103.55	0	0	2026-05-13 13:55:12.650
85628	c535905a60628bab8a2b2a69375180ed	1	75562	4418	29575	7	20180521	20180524	84.00	18.17	102.17	0	0	2026-05-13 13:55:12.650
85629	c535d14467a9ffe1f7dc043ae44a7338	1	75563	45602	21002	1433	20180415	20180419	159.00	17.82	176.82	0	0	2026-05-13 13:55:12.650
85630	c5363cd801aaf46ea50c911244e7a655	1	75564	75746	12106	214	20180205	20180212	19.90	15.10	35.00	0	0	2026-05-13 13:55:12.650
85631	c53650d065ed0639a5181397ce08c423	1	75565	46127	4115	3050	20180715	20180719	85.95	51.32	137.27	0	0	2026-05-13 13:55:12.650
85632	c536b6b70c5e68d35e68e55e95d873f5	1	75566	58053	30311	1464	20170922	20170928	110.00	18.02	128.02	0	0	2026-05-13 13:55:12.650
85633	c537374026d7d660c0732235e0ce4013	1	75567	93835	26744	2644	20180430	20180507	129.90	12.75	142.65	0	0	2026-05-13 13:55:12.650
85634	c537374026d7d660c0732235e0ce4013	2	75567	93835	12490	2644	20180430	20180507	129.90	12.75	142.65	0	0	2026-05-13 13:55:12.650
85635	c53752e8e385c6e3148ba930288daf49	1	75568	90631	7798	1867	20180415	20180419	120.00	27.39	147.39	0	0	2026-05-13 13:55:12.650
85636	c537dcd8b3ea902501cfa7610144a641	1	75569	82235	18762	2914	20180224	20180301	261.00	15.58	276.58	0	0	2026-05-13 13:55:12.650
85637	c5388edf36f442414419c24e6c65ee6b	1	75570	45806	18718	1702	20171111	20171117	98.00	21.09	119.09	0	0	2026-05-13 13:55:12.650
85638	c539e0e8403e4e2f09aec95e073a9f85	1	75571	48818	32686	1657	20170918	20170925	149.00	34.84	183.84	0	0	2026-05-13 13:55:12.650
85639	c53b00321eff208e49b227422eec57d0	1	75572	64501	2652	148	20180503	20180515	98.81	18.57	117.38	0	0	2026-05-13 13:55:12.650
85640	c53b00321eff208e49b227422eec57d0	2	75572	64501	11069	148	20180503	20180515	98.44	18.57	117.01	0	0	2026-05-13 13:55:12.650
85641	c53b0fc1c72d7bda1f878a03bb49bb0d	1	75573	51985	27907	586	20180330	20180409	47.00	7.71	54.71	0	0	2026-05-13 13:55:12.650
85642	c53b15af645d91a057ddba9d0e1f21c7	1	75574	65419	14827	2819	20180218	20180222	19.49	16.79	36.28	0	0	2026-05-13 13:55:12.650
85643	c53b15af645d91a057ddba9d0e1f21c7	2	75574	65419	14827	2819	20180218	20180222	19.49	16.79	36.28	0	0	2026-05-13 13:55:12.650
85644	c53b2f33c8e307e7253650b9dc6cadd1	1	75575	85374	28413	33	20171119	20171123	289.00	18.27	307.27	0	0	2026-05-13 13:55:12.650
85645	c53d2f2ce4d10360456c69e19f991aff	1	75576	2968	29592	2775	20180207	20180215	449.00	23.63	472.63	0	0	2026-05-13 13:55:12.650
85646	c54125146b0e42fbe85ada6802c51f30	1	75577	3196	11599	478	20180812	20180814	116.90	17.75	134.65	0	0	2026-05-13 13:55:12.650
85647	c5419fa3198a4e2caeb715ce9fe9a6e2	1	75578	62016	25577	1506	20170313	20170317	99.99	15.46	115.45	0	0	2026-05-13 13:55:12.650
85648	c5437b7b7a52d4dd0ed6fc0a1f18f7b7	1	75579	63327	12967	2405	20180626	20180628	110.32	8.03	118.35	0	0	2026-05-13 13:55:12.650
85649	c545d2c13c923518251d50c8efeaaef5	1	75580	86927	17176	882	20180508	20180515	88.00	11.60	99.60	0	0	2026-05-13 13:55:12.650
85650	c546a6c20db2388cfdf1f72285456a3f	1	75581	15056	18979	1375	20180202	20180209	149.00	15.79	164.79	0	0	2026-05-13 13:55:12.650
85651	c546b3619cf94e3bfdffe96c5431122a	1	75582	12285	7033	909	20180220	20180226	59.90	14.17	74.07	0	0	2026-05-13 13:55:12.650
85652	c546b3619cf94e3bfdffe96c5431122a	2	75582	12285	7033	909	20180220	20180226	59.90	14.17	74.07	0	0	2026-05-13 13:55:12.650
85653	c546e22ce132da6778538ce6aa0d867e	1	75583	81193	5350	1883	20170920	20170926	109.90	24.15	134.05	0	0	2026-05-13 13:55:12.650
85654	c5477ccc57a4ac523554e691f8a00d2e	1	75584	22950	25535	1681	20180124	20180201	17.60	12.69	30.29	0	0	2026-05-13 13:55:12.650
85655	c547c9add673a922b5bf997e06202754	1	75585	58383	22965	1681	20180307	20180315	46.00	18.23	64.23	0	0	2026-05-13 13:55:12.650
85656	c54856ceaaaf3a273f3921da4faf1e8f	1	75586	1665	14739	285	20171125	20171129	73.50	15.26	88.76	0	0	2026-05-13 13:55:12.650
85657	c5496b624a2992c280191ee51a5f0650	1	75587	68254	8814	2405	20180724	20180730	110.32	8.03	118.35	0	0	2026-05-13 13:55:12.650
85658	c5496f84549a814974881b9f211c66f0	1	75588	64345	9122	858	20170826	20170904	169.90	12.69	182.59	0	0	2026-05-13 13:55:12.650
85659	c54a395b5f384f7eb66433d136522b7f	1	75590	62068	15472	1375	20170517	20170523	98.00	16.45	114.45	0	0	2026-05-13 13:55:12.650
85660	c54c4dcd2ad83fe552007e32abd35af7	1	75591	89564	26481	2647	20180114	20180118	399.90	16.53	416.43	0	0	2026-05-13 13:55:12.650
85661	c54c9b37bca70bd82214fd3ca5a6ccff	1	75592	78760	31511	143	20180316	20180322	338.00	39.06	377.06	0	0	2026-05-13 13:55:12.650
85662	c54d822dcfd0f7c672574a607c9403b3	1	75593	7207	17492	1413	20180528	20180605	699.99	19.75	719.74	0	1	2026-05-13 13:55:12.650
85663	c54e182c8f67aed244820428d9ca9085	1	75594	87026	10868	1541	20180504	20180510	99.90	0.00	99.90	1	0	2026-05-13 13:55:12.650
85664	c54e54dd1e0825cff027c9e76c4033d3	1	75595	35623	30984	2452	20171009	20171024	234.00	22.29	256.29	0	0	2026-05-13 13:55:12.650
85665	c54ebaa4a93a3de78a932ba2ce323f68	1	75596	23785	5693	2482	20170821	20170829	89.99	15.38	105.37	0	0	2026-05-13 13:55:12.650
85666	c55052f6b044dc3d948eb0346015e10b	1	75597	77715	13844	2688	20171202	20171207	44.99	9.34	54.33	0	0	2026-05-13 13:55:12.650
85667	c55086eeed63b963d33c3253b9954895	1	75598	91400	18460	508	20171009	20171018	525.98	67.26	593.24	0	1	2026-05-13 13:55:12.650
85668	c55364dc936b3bcc92b2243e35dd52d4	1	75599	28660	14069	2490	20180216	20180226	349.90	21.69	371.59	0	0	2026-05-13 13:55:12.650
85669	c5536b9cf89dc947c7c0d0287528cda8	1	75600	73751	30522	732	20171208	20171214	99.00	17.94	116.94	0	0	2026-05-13 13:55:12.650
85670	c5536b9cf89dc947c7c0d0287528cda8	2	75600	73751	30522	732	20171208	20171214	99.00	17.94	116.94	0	0	2026-05-13 13:55:12.650
85671	c5548bf423e21fbc422e07fd67df2e08	1	75601	88874	10851	1825	20180507	20180510	37.00	18.23	55.23	0	0	2026-05-13 13:55:12.650
85672	c554c7b7a41cc0523090a76a432cf6ef	1	75602	74976	16413	1649	20180727	20180731	44.00	7.57	51.57	0	0	2026-05-13 13:55:12.650
85673	c5551232b07d205a149a0277a194a271	1	75603	49156	30403	326	20180124	20180130	45.90	9.34	55.24	0	0	2026-05-13 13:55:12.650
85674	c55598e281f3c63dfffd8cd0376e7232	1	75604	13692	29727	2160	20180620	20180627	159.90	47.78	207.68	0	0	2026-05-13 13:55:12.650
85675	c556be66c245e4bfc475064dbe859d61	1	75605	54470	1028	2595	20170327	20170331	139.00	11.58	150.58	0	0	2026-05-13 13:55:12.650
85676	c557060689aaaae43b1c0369e2a1e221	1	75606	51211	21017	358	20171120	20171124	60.00	12.76	72.76	0	0	2026-05-13 13:55:12.650
85677	c557d8e5e437bc8ab2f3240b65a97e27	1	75607	47829	28971	1541	20180818	20180827	146.01	13.68	159.69	0	0	2026-05-13 13:55:12.650
85678	c5585ae33ee215aeee0d7f9aaec67cde	1	75608	19743	20146	1462	20171128	20171205	39.90	16.11	56.01	0	0	2026-05-13 13:55:12.650
85679	c5585ae33ee215aeee0d7f9aaec67cde	2	75608	19743	20146	1462	20171128	20171205	39.90	16.11	56.01	0	0	2026-05-13 13:55:12.650
85680	c5585ae33ee215aeee0d7f9aaec67cde	3	75608	19743	20146	1462	20171128	20171205	39.90	16.11	56.01	0	0	2026-05-13 13:55:12.650
85681	c55952869834f4b020085963bd0cd2ea	1	75609	71464	23822	1134	20170608	20170615	209.99	36.79	246.78	0	0	2026-05-13 13:55:12.650
85682	c559ef7939489ab0ce5419d36a23938d	1	75610	51633	25051	1325	20171008	20171013	75.00	21.02	96.02	0	0	2026-05-13 13:55:12.650
85683	c55bbd7d615f5734a0ac469376ff0778	1	75611	58843	26898	1818	20170614	20170620	149.90	34.32	184.22	0	0	2026-05-13 13:55:12.650
85684	c55c2cba4bd6069c80c2531fe9a9188a	1	75612	11063	23366	1510	20171103	20171113	70.97	8.88	79.85	0	0	2026-05-13 13:55:12.650
85685	c55c2cba4bd6069c80c2531fe9a9188a	2	75612	11063	23366	1510	20171103	20171113	70.97	8.88	79.85	0	0	2026-05-13 13:55:12.650
85686	c55c37eaba6a4d19a6465b0c467010a8	1	75613	41778	25746	433	20170327	20170403	299.00	23.56	322.56	0	0	2026-05-13 13:55:12.650
85687	c55cdae2f69a79de4fe44a6437391c64	1	75614	83463	17044	2891	20170724	20170730	28.99	7.78	36.77	0	0	2026-05-13 13:55:12.650
85688	c55dca0234aa65398ed85315bcf5b062	1	75615	16360	10198	2687	20180612	20180618	103.00	18.82	121.82	0	0	2026-05-13 13:55:12.650
85689	c55e1514675dc10976509a057394e27f	1	75616	73756	12904	2478	20170915	20170921	19.90	16.79	36.69	0	0	2026-05-13 13:55:12.650
85690	c55faa68b4c77433099c244b2b441dc0	1	75617	44507	32154	1757	20180110	20180124	89.90	21.12	111.02	0	0	2026-05-13 13:55:12.650
85691	c55fbaf625bec4b8ee5e7b0e8929bbc6	1	75618	64703	9950	2492	20180315	20180321	102.00	14.07	116.07	0	0	2026-05-13 13:55:12.650
85692	c56063fb44250985a4649811b257edc7	1	75619	24995	5674	372	20180331	20180405	27.50	7.71	35.21	0	0	2026-05-13 13:55:12.650
85693	c560927c49695a19738493bd782687dc	1	75620	90023	31914	1415	20170529	20170606	34.90	17.60	52.50	0	0	2026-05-13 13:55:12.650
85694	c5625e0deb904fd1ae3c6c4a3a4a55d5	1	75621	46310	28989	1474	20180726	20180802	119.00	8.41	127.41	0	0	2026-05-13 13:55:12.650
85695	c562f2bc6c997a43b59465ebec4e8d9d	1	75622	86794	4029	2832	20180317	20180322	33.90	7.39	41.29	0	0	2026-05-13 13:55:12.650
85696	c564e930a1736cdad54cc4ee07df2fb5	1	75623	36377	14046	812	20180614	20180619	112.00	13.44	125.44	0	0	2026-05-13 13:55:12.650
85697	c565668594ff62ffd95ef9f06d90742f	1	75624	17211	9317	1467	20170325	20170330	49.90	14.52	64.42	0	0	2026-05-13 13:55:12.650
85698	c566380dcbb4c99de2a70b58da3db979	1	75625	82060	20584	3065	20170625	20170629	179.00	9.45	188.45	0	0	2026-05-13 13:55:12.650
85699	c566b950d2202b136e2ae899fc0f5df4	1	75626	3140	29451	1398	20180303	20180313	349.90	18.21	368.11	0	0	2026-05-13 13:55:12.650
85700	c566fd2719c6f9e102a841c474cb490c	1	75627	65006	3681	358	20171212	20171218	74.80	15.69	90.49	0	0	2026-05-13 13:55:12.650
85701	c566fd2719c6f9e102a841c474cb490c	2	75627	65006	10184	285	20171212	20171218	35.90	15.69	51.59	0	0	2026-05-13 13:55:12.650
85702	c56734bfd1a27270a864726f2fe96fb5	1	75628	70338	30476	316	20171124	20171130	59.00	25.69	84.69	0	0	2026-05-13 13:55:12.650
85703	c568b098d9dd03c22f387c2f0eb4be8e	1	75629	72922	16830	1372	20180630	20180705	59.90	18.57	78.47	0	0	2026-05-13 13:55:12.650
85704	c56ae3a36b8942fb185a2c02c46fba20	1	75630	86691	9885	948	20170511	20170523	120.00	16.60	136.60	0	0	2026-05-13 13:55:12.650
85705	c56b1a5e46d033165cc4440b9878e64b	1	75631	58148	28971	858	20180323	20180329	151.90	17.97	169.87	0	0	2026-05-13 13:55:12.650
85706	c56bbf34e57026ecc783dc5db2ad1e69	1	75632	50380	17883	2809	20180110	20180119	358.90	15.53	374.43	0	0	2026-05-13 13:55:12.650
85707	c56bdcd0ef1249dcc18901b491b1b976	1	75633	76557	4427	1236	20170526	20170601	29.00	14.10	43.10	0	0	2026-05-13 13:55:12.650
85708	c56be9c0505a464e824579622dcdbf94	1	75634	17962	21204	1300	20180425	20180502	124.90	20.60	145.50	0	0	2026-05-13 13:55:12.650
85709	c56db498f3d3ce91df4715ff0420c0e3	1	75635	19334	16087	2482	20170926	20171004	58.99	16.66	75.65	0	0	2026-05-13 13:55:12.650
85710	c56e2c015a90b5df2c2564aa5f15be50	1	75636	72444	17157	2146	20180130	20180207	399.00	46.64	445.64	0	0	2026-05-13 13:55:12.650
85711	c56e40373799e9fb580a236fd5fc72a9	1	75637	67541	29276	1654	20170531	20170606	66.89	16.23	83.12	0	0	2026-05-13 13:55:12.650
85712	c56e8d085e3e718d31e0420e0a05a5e6	1	75638	81684	30151	1638	20170814	20170825	50.00	11.73	61.73	0	0	2026-05-13 13:55:12.650
85713	c570fdfe7c52f1a15c7f002b4dc46f6f	1	75639	35579	14491	1799	20180820	20180830	34.97	7.51	42.48	0	0	2026-05-13 13:55:12.650
85714	c5715ae9ef034f7036a9de7a5e9d858b	1	75640	64688	19643	2936	20170915	20170920	299.90	20.64	320.54	0	0	2026-05-13 13:55:12.650
85715	c571e33a662a6379681a73ca764dc4e4	1	75641	68090	18420	851	20180817	20180823	385.00	39.99	424.99	0	0	2026-05-13 13:55:12.650
85716	c5732e63477fd9b1c12f62ad4472fc6c	1	75642	48603	104	1382	20180118	20180124	99.00	30.10	129.10	0	0	2026-05-13 13:55:12.650
85717	c5739db7f3e9978c46904140ccbb6fb5	1	75643	2944	9687	1375	20170308	20170315	59.00	11.23	70.23	0	0	2026-05-13 13:55:12.650
85718	c575345e0d439db28e378a552b8d4110	1	75644	32479	11845	2098	20171126	20171130	139.00	18.22	157.22	0	0	2026-05-13 13:55:12.650
85719	c5757562b34fa65e15e9f66a21513c45	1	75645	22047	15136	2837	20180218	20180222	39.99	14.10	54.09	0	0	2026-05-13 13:55:12.650
85720	c5757562b34fa65e15e9f66a21513c45	2	75645	22047	15136	2837	20180218	20180222	39.99	14.10	54.09	0	0	2026-05-13 13:55:12.650
85721	c575d4ac51a449488b640e19092ab952	1	75646	55551	13985	647	20180228	20180306	32.50	11.85	44.35	0	0	2026-05-13 13:55:12.650
85722	c576c7d1b3c8437dfb227e02746d74e9	1	75647	60894	18498	2819	20180622	20180628	11.49	8.82	20.31	0	0	2026-05-13 13:55:12.650
85723	c576db01bdb6a7351250ecee8e7606b7	1	75648	81196	21912	1709	20180105	20180111	12.25	14.10	26.35	0	0	2026-05-13 13:55:12.650
85724	c577aae17cbefe7f45972f2b2f06a760	1	75649	7230	2487	705	20170709	20170713	49.90	16.16	66.06	0	0	2026-05-13 13:55:12.650
85725	c577af5e9d5dbecf0ac65ff28cb8ad45	1	75650	74154	10841	369	20180809	20180814	49.90	28.88	78.78	0	0	2026-05-13 13:55:12.650
85726	c577af5e9d5dbecf0ac65ff28cb8ad45	2	75650	74154	768	398	20180809	20180824	119.85	36.09	155.94	0	0	2026-05-13 13:55:12.650
85727	c578368509858a65535ce3962ee21be3	1	75651	77029	25356	1886	20180801	20180807	19.49	12.80	32.29	0	0	2026-05-13 13:55:12.650
85728	c578990a35c5b8748fcd389179d04326	1	75652	62623	8297	2147	20180409	20180413	87.90	19.59	107.49	0	0	2026-05-13 13:55:12.650
85729	c579a0c822b7a4fe7586d0d2fa75a0a9	1	75653	68043	7647	581	20171217	20171221	219.90	62.28	282.18	0	0	2026-05-13 13:55:12.650
85730	c57a1614ff14e7e6009f15b0d36d67da	1	75654	22637	8302	82	20180805	20180817	66.99	9.16	76.15	0	0	2026-05-13 13:55:12.650
85731	c57ae5ddbc1ce170981df1880afd9dd1	1	75655	48935	14295	1541	20180514	20180518	55.00	12.83	67.83	0	0	2026-05-13 13:55:12.650
85732	c57b77f1ada200812975fd3151e49752	1	75656	11266	23465	635	20180106	20180117	48.90	34.15	83.05	0	0	2026-05-13 13:55:12.650
85733	c57cf7b41f793c7c74b7e51f236eb57f	1	75657	78611	27013	164	20170813	20170821	59.90	18.04	77.94	0	0	2026-05-13 13:55:12.650
85734	c57d4208bbf0984e623a7f5dc58b99ef	1	75658	23936	28967	2644	20180418	20180424	29.90	7.71	37.61	0	0	2026-05-13 13:55:12.650
85735	c57d7d22a7690624506951c783f2a588	1	75659	38213	13877	1766	20170808	20170814	17.50	14.10	31.60	0	0	2026-05-13 13:55:12.650
85736	c57d7d22a7690624506951c783f2a588	2	75659	38213	13877	1766	20170808	20170814	17.50	14.10	31.60	0	0	2026-05-13 13:55:12.650
85737	c57d8a1fea15380a18f9f81e1096ac9b	1	75660	6363	12206	978	20180601	20180606	84.90	16.56	101.46	0	0	2026-05-13 13:55:12.650
85738	c57e8fc5fbac1858f9a0f49e72eaa29e	1	75661	94558	26947	1236	20180322	20180328	59.00	7.39	66.39	0	0	2026-05-13 13:55:12.650
85739	c57edd0a24c02e38a5f007804662589b	1	75662	53354	168	2549	20170401	20170419	13.90	14.52	28.42	0	0	2026-05-13 13:55:12.650
85740	c57edd0a24c02e38a5f007804662589b	2	75662	53354	168	2549	20170401	20170419	13.90	14.52	28.42	0	0	2026-05-13 13:55:12.650
